retrosheet_id,year,is_qualified_batter,is_qualified_pitcher,is_qualified_batter_current_standards,is_qualified_pitcher_current_standards,is_qualified_batter_rookie_standards,is_qualified_pitcher_rookie_standards,batter_pa,batter_ab,pitcher_ip,pitcher_cg,team_games
aardd001,2004,0,0,0,0,0,0,0,0,10,0,162
aardd001,2006,0,0,0,0,0,0,3,2,53,0,162
aardd001,2007,0,0,0,0,0,0,0,0,32,0,162
aardd001,2008,0,0,0,0,0,0,1,1,48,0,162
aardd001,2009,0,0,0,0,0,0,0,0,71,0,162
aardd001,2010,0,0,0,0,0,0,0,0,49,0,162
aardd001,2012,0,0,0,0,0,0,0,0,1,0,162
aardd001,2013,0,0,0,0,0,0,0,0,39,0,162
aardd001,2015,0,0,0,0,0,0,1,1,30,0,162
aaroh101,1954,1,0,1,0,1,0,509,468,0,0,154
aaroh101,1955,1,0,1,0,1,0,656,602,0,0,154
aaroh101,1956,1,0,1,0,1,0,656,609,0,0,155
aaroh101,1957,1,0,1,0,1,0,670,615,0,0,155
aaroh101,1958,1,0,1,0,1,0,664,601,0,0,154
aaroh101,1959,1,0,1,0,1,0,693,629,0,0,157
aaroh101,1960,1,0,1,0,1,0,659,590,0,0,154
aaroh101,1961,1,0,1,0,1,0,666,603,0,0,155
aaroh101,1962,1,0,1,0,1,0,658,592,0,0,162
aaroh101,1963,1,0,1,0,1,0,710,631,0,0,163
aaroh101,1964,1,0,1,0,1,0,634,570,0,0,162
aaroh101,1965,1,0,1,0,1,0,639,570,0,0,162
aaroh101,1966,1,0,1,0,1,0,688,603,0,0,163
aaroh101,1967,1,0,1,0,1,0,665,600,0,0,162
aaroh101,1968,1,0,1,0,1,0,676,606,0,0,163
aaroh101,1969,1,0,1,0,1,0,639,547,0,0,162
aaroh101,1970,1,0,1,0,1,0,598,516,0,0,162
aaroh101,1971,1,0,1,0,1,0,573,495,0,0,162
aaroh101,1972,1,0,1,0,1,0,539,449,0,0,155
aaroh101,1973,0,0,0,0,1,0,465,392,0,0,162
aaroh101,1974,0,0,0,0,1,0,382,340,0,0,163
aaroh101,1975,1,0,1,0,1,0,543,465,0,0,162
aaroh101,1976,0,0,0,0,1,0,308,271,0,0,161
aarot101,1962,0,0,0,0,1,0,378,334,0,0,162
aarot101,1963,0,0,0,0,0,0,148,135,0,0,163
aarot101,1965,0,0,0,0,0,0,17,16,0,0,162
aarot101,1968,0,0,0,0,1,0,308,283,0,0,163
aarot101,1969,0,0,0,0,0,0,66,60,0,0,162
aarot101,1970,0,0,0,0,0,0,66,63,0,0,162
aarot101,1971,0,0,0,0,0,0,56,53,0,0,162
aased001,1977,0,0,0,0,0,1,0,0,92,4,161
aased001,1978,0,1,0,1,0,1,0,0,178,6,162
aased001,1979,0,1,0,1,0,1,0,0,185,7,162
aased001,1980,0,1,0,1,0,1,0,0,175,5,160
aased001,1981,0,0,0,0,0,1,0,0,65,0,110
aased001,1982,0,0,0,0,0,0,0,0,52,0,162
aased001,1984,0,0,0,0,0,0,0,0,39,0,162
aased001,1985,0,0,0,0,0,1,0,0,88,0,161
aased001,1986,0,0,0,0,0,1,0,0,81,0,162
aased001,1987,0,0,0,0,0,0,0,0,8,0,162
aased001,1988,0,0,0,0,0,0,0,0,46,0,161
aased001,1989,0,0,0,0,0,0,5,5,59,0,162
aased001,1990,0,0,0,0,0,0,0,0,38,0,162
abada001,2001,0,0,0,0,0,0,1,1,0,0,162
abada001,2003,0,0,0,0,0,0,19,17,0,0,162
abada001,2006,0,0,0,0,0,0,5,3,0,0,162
abadf001,2010,0,0,0,0,0,0,1,1,19,0,162
abadf001,2011,0,0,0,0,0,0,0,0,19,0,162
abadf001,2012,0,0,0,0,0,0,7,7,46,0,162
abadf001,2013,0,0,0,0,0,0,0,0,37,0,162
abadf001,2014,0,0,0,0,0,0,0,0,57,0,162
abadf001,2015,0,0,0,0,0,0,0,0,47,0,162
abadf001,2016,0,0,0,0,0,0,1,1,46,0,162
abadf001,2017,0,0,0,0,0,0,0,0,43,0,162
abadf001,2019,0,0,0,0,0,0,0,0,13,0,162
abadf001,2021,0,0,0,0,0,0,0,0,17,0,162
abadf001,2023,0,0,0,0,0,0,0,0,6,0,162
abbae101,1903,1,0,1,0,1,0,562,493,0,0,140
abbae101,1904,1,0,1,0,1,0,643,578,0,0,155
abbae101,1905,1,0,1,0,1,0,660,611,0,0,156
abbae101,1907,1,0,1,0,1,0,588,496,0,0,157
abbae101,1908,1,0,1,0,1,0,593,500,0,0,155
abbae101,1909,0,0,0,0,0,0,107,87,0,0,154
abbae101,1910,0,0,0,0,0,0,196,181,0,0,154
abboa001,2023,0,0,0,0,0,1,0,0,109,0,162
abboa001,2024,0,0,0,0,0,1,0,0,138,0,162
abboc001,2021,0,0,0,0,0,0,3,3,17,0,162
abboc001,2022,0,0,0,0,0,0,0,0,48,0,162
abboc001,2023,0,0,0,0,0,0,0,0,39,0,162
abbof101,1903,0,0,0,0,1,0,276,255,0,0,140
abbof101,1904,0,0,0,0,0,0,139,130,0,0,154
abbof101,1905,0,0,0,0,0,0,145,128,0,0,155
abbog001,1973,0,0,0,0,0,0,0,0,18,1,162
abbog001,1974,0,0,0,0,0,1,0,0,96,3,162
abbog001,1975,0,0,0,0,0,1,0,0,114,3,162
abbog001,1976,0,0,0,0,0,0,0,0,62,0,161
abbog001,1977,0,1,0,1,0,1,0,0,204,7,162
abbog001,1978,0,0,0,0,0,1,0,0,155,8,160
abbog001,1979,0,0,0,0,0,1,0,0,116,3,162
abbog001,1980,0,1,0,1,0,1,0,0,215,7,163
abbog001,1981,0,1,0,1,0,1,0,0,130,1,110
abbog001,1983,0,0,0,0,0,1,0,0,129,3,162
abbog001,1984,0,0,0,0,0,0,0,0,44,1,162
abboj001,1989,0,1,0,1,0,1,0,0,181,4,162
abboj001,1990,0,1,0,1,0,1,0,0,211,4,162
abboj001,1991,0,1,0,1,0,1,0,0,243,5,162
abboj001,1992,0,1,0,1,0,1,0,0,211,7,162
abboj001,1993,0,1,0,1,0,1,0,0,214,4,162
abboj001,1994,0,1,0,1,0,1,0,0,160,2,113
abboj001,1995,0,1,0,1,0,1,0,0,197,4,145
abboj001,1996,0,0,0,0,0,1,0,0,142,1,161
abboj001,1998,0,0,0,0,0,0,0,0,31,0,163
abboj001,1999,0,0,0,0,0,1,24,21,82,0,161
abboj002,1997,0,0,0,0,0,0,38,38,0,0,161
abboj002,1998,0,0,0,0,1,0,261,244,0,0,163
abboj002,1999,0,0,0,0,0,0,64,57,0,0,162
abboj002,2000,0,0,0,0,0,0,242,215,0,0,162
abboj002,2001,0,0,0,0,0,0,46,42,0,0,162
abbok001,1991,0,0,0,0,0,0,0,0,19,0,162
abbok001,1992,0,0,0,0,0,1,36,29,133,0,162
abbok001,1995,0,0,0,0,0,0,2,2,28,0,144
abbok001,1996,0,0,0,0,0,0,0,0,4,0,161
abbok002,1993,0,0,0,0,0,0,67,61,0,0,162
abbok002,1994,1,0,1,0,1,0,371,345,0,0,115
abbok002,1995,1,0,1,0,1,0,468,420,0,0,143
abbok002,1996,0,0,0,0,1,0,349,320,0,0,162
abbok002,1997,0,0,0,0,1,0,273,252,0,0,162
abbok002,1998,0,0,0,0,0,0,212,194,0,0,162
abbok002,1999,0,0,0,0,1,0,305,286,0,0,162
abbok002,2000,0,0,0,0,0,0,173,157,0,0,162
abbok002,2001,0,0,0,0,0,0,9,9,0,0,162
abboo101,1910,0,0,0,0,0,0,82,70,0,0,153
abbop001,1990,0,0,0,0,0,0,0,0,34,0,162
abbop001,1991,0,0,0,0,0,0,0,0,47,0,162
abbop001,1992,0,0,0,0,0,0,0,0,11,0,162
abbop001,1993,0,0,0,0,0,0,0,0,18,0,162
abbop001,1998,0,0,0,0,0,0,0,0,24,0,161
abbop001,1999,0,0,0,0,0,0,0,0,72,0,162
abbop001,2000,0,1,0,1,0,1,6,5,179,0,162
abbop001,2001,0,1,0,1,0,1,5,4,163,1,162
abbop001,2002,0,0,0,0,0,0,0,0,26,0,162
abbop001,2003,0,0,0,0,0,0,0,0,47,0,162
abbop001,2004,0,0,0,0,0,1,14,11,96,0,161
abera101,1950,0,0,0,0,0,0,3,2,9,1,155
abera101,1953,0,0,0,0,0,0,27,23,72,2,155
abera101,1954,0,0,0,0,0,1,45,39,124,4,155
abera101,1955,0,0,0,0,0,1,19,17,80,0,154
abera101,1956,0,0,0,0,0,0,13,10,63,0,155
abera101,1957,0,0,0,0,0,0,10,9,40,0,154
aberb001,2001,0,0,0,0,1,0,335,304,0,0,162
aberb001,2002,1,0,1,0,1,0,504,463,0,0,161
aberb001,2003,0,0,0,0,0,0,37,34,0,0,162
aberb001,2005,0,0,0,0,0,0,79,67,0,0,162
aberb101,1952,0,0,0,0,0,0,1,1,2,0,155
aberc101,1947,0,0,0,0,0,0,158,140,0,0,155
aberc101,1948,0,0,0,0,0,0,37,32,0,0,155
aberc101,1949,0,0,0,0,0,0,7,7,0,0,154
aberr001,2006,0,0,0,0,1,0,281,255,0,0,162
aberr001,2007,0,0,0,0,0,0,80,76,0,0,162
aberr001,2008,0,0,0,0,0,0,60,55,0,0,161
abert101,1955,0,0,0,0,0,1,31,26,119,3,154
abert101,1956,0,0,0,0,0,0,11,11,30,2,155
abert101,1957,0,0,0,0,0,1,28,24,85,2,154
abert101,1960,0,0,0,0,0,0,1,1,3,0,154
abert101,1963,0,0,0,0,0,0,7,5,59,0,162
abert101,1964,0,0,0,0,0,0,7,6,72,0,164
abert101,1965,0,0,0,0,0,1,22,18,136,0,164
abert101,1966,0,0,0,0,0,1,13,12,93,0,162
abert101,1967,0,0,0,0,0,1,17,17,106,0,162
abert101,1968,0,0,0,0,0,1,20,17,135,0,163
abert101,1969,0,0,0,0,0,1,8,8,85,0,163
abert101,1970,0,0,0,0,0,1,20,17,83,0,162
abert101,1971,0,0,0,0,0,1,14,13,81,0,161
abert101,1972,0,0,0,0,0,0,6,6,58,0,154
abert102,1942,0,0,0,0,0,0,1,0,2,0,154
abert102,1943,0,0,0,0,0,0,4,4,14,1,155
abert102,1944,0,0,0,0,0,0,1,1,3,0,155
aberw101,1946,0,0,0,0,0,0,8,8,40,0,154
aberw101,1947,0,0,0,0,0,0,0,0,2,0,155
ableh101,1905,0,0,0,0,0,0,10,10,29,1,156
ableh101,1909,0,0,0,0,0,0,10,12,29,1,155
ableh101,1911,0,0,0,0,0,0,4,4,11,0,153
abnes001,1987,0,0,0,0,0,0,49,47,0,0,162
abnes001,1988,0,0,0,0,0,0,89,83,0,0,161
abnes001,1989,0,0,0,0,0,0,108,102,0,0,162
abnes001,1990,0,0,0,0,0,0,198,184,0,0,162
abnes001,1991,0,0,0,0,0,0,230,216,0,0,162
abnes001,1992,0,0,0,0,0,0,228,208,0,0,162
abrac001,2022,0,0,0,0,1,0,302,284,0,0,162
abrac001,2023,1,0,1,0,1,0,614,563,0,0,162
abrac001,2024,1,0,1,0,1,0,602,541,0,0,162
abrac101,1949,0,0,0,0,0,0,31,24,0,0,156
abrac101,1950,0,0,0,0,0,0,54,44,0,0,155
abrac101,1951,0,0,0,0,0,0,186,150,0,0,158
abrac101,1952,0,0,0,0,0,0,189,168,0,0,154
abrac101,1953,1,0,1,0,1,0,512,448,0,0,154
abrac101,1954,1,0,1,0,1,0,549,465,0,0,154
abrac101,1955,0,0,0,0,1,0,403,309,0,0,156
abrac101,1956,0,0,0,0,0,0,5,3,0,0,154
abrag101,1923,0,0,0,0,0,0,1,1,4,0,154
abrea001,2020,0,0,0,0,0,0,0,0,1,0,60
abrea001,2021,0,0,0,0,0,0,0,0,36,0,162
abrea001,2022,0,0,0,0,0,0,0,0,38,0,162
abrea001,2023,0,0,0,0,0,0,0,0,59,0,162
abreb001,1996,0,0,0,0,0,0,24,22,0,0,162
abreb001,1997,0,0,0,0,0,0,210,188,0,0,162
abreb001,1998,1,0,1,0,1,0,589,497,0,0,162
abreb001,1999,1,0,1,0,1,0,662,546,0,0,162
abreb001,2000,1,0,1,0,1,0,680,576,0,0,162
abreb001,2001,1,0,1,0,1,0,704,588,0,0,162
abreb001,2002,1,0,1,0,1,0,685,572,0,0,161
abreb001,2003,1,0,1,0,1,0,695,577,0,0,162
abreb001,2004,1,0,1,0,1,0,713,574,0,0,162
abreb001,2005,1,0,1,0,1,0,719,588,0,0,162
abreb001,2006,1,0,1,0,1,0,686,548,0,0,162
abreb001,2007,1,0,1,0,1,0,699,605,0,0,162
abreb001,2008,1,0,1,0,1,0,684,609,0,0,162
abreb001,2009,1,0,1,0,1,0,667,563,0,0,162
abreb001,2010,1,0,1,0,1,0,667,573,0,0,162
abreb001,2011,1,0,1,0,1,0,585,502,0,0,162
abreb001,2012,0,0,0,0,1,0,257,219,0,0,162
abreb001,2014,0,0,0,0,0,0,155,133,0,0,162
abreb002,2019,0,0,0,0,0,0,0,0,8,0,162
abreb002,2020,0,0,0,0,0,0,0,0,3,0,60
abreb002,2021,0,0,0,0,0,0,0,0,36,0,162
abreb002,2022,0,0,0,0,0,0,0,0,60,0,162
abreb002,2023,0,0,0,0,0,0,0,0,72,0,162
abreb002,2024,0,0,0,0,0,0,0,0,78,0,161
abrej001,1985,0,0,0,0,0,0,9,9,24,0,162
abrej002,2011,0,0,0,0,0,0,0,0,6,0,162
abrej003,2014,1,0,1,0,1,0,622,556,0,0,162
abrej003,2015,1,0,1,0,1,0,668,613,0,0,162
abrej003,2016,1,0,1,0,1,0,695,624,0,0,162
abrej003,2017,1,0,1,0,1,0,675,621,0,0,162
abrej003,2018,1,0,1,0,1,0,553,499,0,0,162
abrej003,2019,1,0,1,0,1,0,693,634,0,0,161
abrej003,2020,1,0,1,0,1,0,262,240,0,0,60
abrej003,2021,1,0,1,0,1,0,659,566,0,0,162
abrej003,2022,1,0,1,0,1,0,679,601,0,0,162
abrej003,2023,1,0,1,0,1,0,594,540,0,0,162
abrej003,2024,0,0,0,0,0,0,120,113,0,0,161
abrej101,1942,0,0,0,0,0,0,32,28,0,0,154
abret001,2007,0,0,0,0,0,0,178,166,0,0,162
abret001,2009,0,0,0,0,0,0,11,8,0,0,162
abret001,2010,0,0,0,0,0,0,201,193,0,0,162
abret001,2012,0,0,0,0,0,0,74,70,0,0,162
abret001,2013,0,0,0,0,0,0,147,138,0,0,162
abret001,2014,0,0,0,0,0,0,4,4,0,0,162
abrew001,2006,0,0,0,0,0,0,0,0,8,0,162
abrew001,2007,0,0,0,0,0,0,2,2,30,0,162
abrew001,2009,0,0,0,0,0,0,0,0,6,0,162
abrew002,2023,0,0,0,0,0,0,85,76,0,0,162
abrew002,2024,0,0,0,0,1,0,447,399,0,0,162
abstb101,1906,0,0,0,0,0,0,21,20,0,0,154
abstb101,1909,1,0,1,0,1,0,558,502,0,0,154
abstb101,1910,0,0,0,0,0,0,92,87,0,0,158
accaj001,2005,0,0,0,0,0,0,2,2,29,0,162
accaj001,2006,0,0,0,0,0,0,5,5,69,0,161
accaj001,2007,0,0,0,0,0,0,0,0,67,0,162
accaj001,2008,0,0,0,0,0,0,0,0,12,0,162
accaj001,2009,0,0,0,0,0,0,0,0,24,0,162
accaj001,2010,0,0,0,0,0,0,0,0,6,0,162
accaj001,2011,0,0,0,0,0,0,0,0,37,0,162
accaj001,2012,0,0,0,0,0,0,0,0,37,0,162
aceva001,2008,0,0,0,0,0,0,0,0,30,0,162
aceva001,2009,0,0,0,0,0,1,2,2,84,0,162
aceva001,2010,0,0,0,0,0,0,0,0,12,0,162
aceva001,2011,0,0,0,0,0,1,0,0,114,0,162
aceva001,2012,0,0,0,0,0,1,0,0,84,0,162
aceva001,2013,0,0,0,0,0,0,0,0,37,0,162
aceva001,2014,0,0,0,0,0,0,0,0,19,0,162
acevd001,2021,0,0,0,0,0,0,0,0,11,0,162
acevd001,2022,0,0,0,0,0,0,0,0,67,0,162
acevd001,2023,0,0,0,0,0,0,0,0,9,0,162
acevj001,1995,0,0,0,0,0,0,19,18,65,0,144
acevj001,1997,0,0,0,0,0,0,7,6,47,0,162
acevj001,1998,0,0,0,0,0,1,20,17,98,0,163
acevj001,1999,0,0,0,0,0,1,22,20,102,0,161
acevj001,2000,0,0,0,0,0,1,2,1,82,0,163
acevj001,2001,0,0,0,0,0,0,4,3,60,0,162
acevj001,2002,0,0,0,0,0,0,0,0,74,0,161
acevj001,2003,0,0,0,0,0,0,0,0,38,0,162
acevj002,2001,0,0,0,0,0,1,36,34,96,0,162
acevj002,2002,0,0,0,0,0,0,10,7,23,0,162
acevj002,2003,0,0,0,0,0,0,11,9,27,1,162
acevj002,2004,0,0,0,0,0,1,52,43,157,0,162
acevj002,2005,0,0,0,0,0,0,11,8,64,0,162
achta001,2014,0,0,0,0,0,0,0,0,11,0,162
achta001,2015,0,0,0,0,0,0,0,0,13,0,162
achta001,2016,0,0,0,0,0,0,0,0,37,0,162
ackej001,1983,0,0,0,0,0,1,0,0,97,0,162
ackej001,1984,0,0,0,0,0,0,0,0,72,0,163
ackej001,1985,0,0,0,0,0,1,0,0,86,0,161
ackej001,1986,0,0,0,0,0,1,28,28,155,0,161
ackej001,1987,0,0,0,0,0,1,15,14,114,0,161
ackej001,1988,0,0,0,0,0,0,6,5,42,0,160
ackej001,1989,0,0,0,0,0,1,7,7,126,0,161
ackej001,1990,0,0,0,0,0,1,0,0,91,0,162
ackej001,1991,0,0,0,0,0,1,0,0,88,0,162
ackej001,1992,0,0,0,0,0,0,0,0,30,0,162
acket101,1956,0,0,0,0,0,1,22,19,83,1,155
acket101,1957,0,0,0,0,0,1,25,19,108,1,154
acket101,1958,0,0,0,0,0,1,37,30,124,3,154
acket101,1959,0,0,0,0,0,0,12,9,63,0,154
ackld001,2011,0,0,0,0,1,0,376,333,0,0,162
ackld001,2012,1,0,1,0,1,0,668,607,0,0,162
ackld001,2013,0,0,0,0,1,0,427,384,0,0,162
ackld001,2014,1,0,1,0,1,0,542,502,0,0,162
ackld001,2015,0,0,0,0,1,0,264,238,0,0,162
ackld001,2016,0,0,0,0,0,0,70,61,0,0,162
acklf101,1963,0,0,0,0,0,0,5,5,13,0,162
acklf101,1964,0,0,0,0,0,0,2,1,6,0,162
acosc101,1972,0,0,0,0,0,0,4,4,34,0,154
acosc101,1973,0,0,0,0,0,1,1,1,97,0,162
acosc101,1974,0,0,0,0,0,0,2,2,45,0,163
acosc101,1975,0,0,0,0,0,0,0,0,8,0,162
acose101,1970,0,0,0,0,0,0,0,0,2,0,162
acose101,1971,0,0,0,0,0,0,17,17,46,3,161
acose101,1972,0,0,0,0,0,1,13,12,89,0,153
acosj101,1920,0,0,0,0,0,1,31,25,82,2,153
acosj101,1921,0,0,0,0,0,1,37,30,115,1,154
acosj101,1922,0,0,0,0,0,0,6,5,15,0,155
acosm001,2007,0,0,0,0,0,0,0,0,23,0,162
acosm001,2008,0,0,0,0,0,0,5,5,53,0,162
acosm001,2009,0,0,0,0,0,0,2,1,37,0,162
acosm001,2010,0,0,0,0,0,0,0,0,39,0,162
acosm001,2011,0,0,0,0,0,0,0,0,47,0,162
acosm001,2012,0,0,0,0,0,0,0,0,47,0,162
acosm101,1913,0,0,0,0,0,0,25,20,0,0,155
acosm101,1914,0,0,0,0,0,0,85,74,0,0,158
acosm101,1915,0,0,0,0,0,0,203,163,0,0,155
acosm101,1916,0,0,0,0,0,0,10,8,0,0,159
acosm101,1918,0,0,0,0,0,0,191,171,0,0,130
acrem001,1994,0,0,0,0,0,0,0,0,34,0,114
acrem001,1995,0,0,0,0,0,0,0,0,52,0,144
acrem001,1996,0,0,0,0,0,0,0,0,25,0,162
acrem001,1997,0,0,0,0,0,0,0,0,15,0,162
actog001,2023,0,0,0,0,0,0,0,0,5,0,162
acunl001,2024,0,0,0,0,0,0,40,39,0,0,162
acunr001,2018,0,0,0,0,1,0,487,433,0,0,162
acunr001,2019,1,0,1,0,1,0,715,626,0,0,162
acunr001,2020,1,0,1,0,1,0,202,160,0,0,60
acunr001,2021,0,0,0,0,1,0,360,297,0,0,161
acunr001,2022,1,0,1,0,1,0,533,467,0,0,162
acunr001,2023,1,0,1,0,1,0,735,643,0,0,162
acunr001,2024,0,0,0,0,0,0,222,192,0,0,162
adaij101,1958,0,0,0,0,0,0,18,19,0,0,154
adaij101,1959,0,0,0,0,0,0,36,35,0,0,155
adaij101,1960,0,0,0,0,0,0,5,5,0,0,154
adaij101,1961,0,0,0,0,1,0,425,386,0,0,163
adaij101,1962,1,0,1,0,1,0,566,538,0,0,162
adaij101,1963,0,0,0,0,1,0,401,382,0,0,162
adaij101,1964,1,0,1,0,1,0,600,569,0,0,163
adaij101,1965,1,0,1,0,1,0,625,582,0,0,162
adaij101,1966,0,0,0,0,1,0,460,422,0,0,160
adaij101,1967,0,0,0,0,1,0,443,414,0,0,162
adaij101,1968,0,0,0,0,0,0,224,208,0,0,162
adaij101,1969,0,0,0,0,1,0,452,432,0,0,163
adaij101,1970,0,0,0,0,0,0,33,27,0,0,162
adaij102,1931,0,0,0,0,0,0,79,76,0,0,156
adama001,2014,0,0,0,0,0,0,0,0,7,0,162
adama001,2015,0,0,0,0,0,0,1,1,33,0,161
adama001,2016,0,0,0,0,0,0,0,0,18,0,161
adama001,2019,0,0,0,0,0,0,0,0,16,0,161
adama002,2017,0,0,0,0,0,0,0,0,5,0,162
adama002,2018,0,0,0,0,0,0,0,0,1,0,162
adama002,2019,0,0,0,0,0,0,1,1,32,0,162
adama002,2020,0,0,0,0,0,0,1,1,4,0,60
adama002,2021,0,0,0,0,0,0,0,0,52,0,162
adama002,2022,0,0,0,0,0,0,0,0,2,0,162
adama002,2023,0,0,0,0,0,0,0,0,17,0,162
adama002,2024,0,0,0,0,0,0,0,0,41,0,162
adama101,1941,0,0,0,0,0,0,11,12,71,0,156
adama101,1942,0,0,0,0,0,1,10,10,89,0,154
adama101,1943,0,0,0,0,0,1,36,32,140,1,156
adama101,1944,0,0,0,0,0,1,34,29,138,1,155
adama101,1945,0,0,0,0,0,1,20,16,113,0,154
adama101,1946,0,0,0,0,0,0,0,0,2,0,154
adamb101,1939,0,0,0,0,0,0,1,1,0,0,155
adamb101,1943,1,0,0,0,1,0,463,429,0,0,157
adamb101,1944,1,0,1,0,1,0,678,584,0,0,154
adamb101,1945,1,0,1,0,1,0,702,634,0,0,154
adamb101,1946,0,0,0,0,0,0,209,173,0,0,156
adamb101,1947,0,0,0,0,0,0,209,182,0,0,155
adamb102,1931,0,0,0,0,0,0,3,3,6,0,155
adamb102,1932,0,0,0,0,0,0,0,0,6,0,154
adamb103,1946,0,0,0,0,1,0,333,311,0,0,156
adamb103,1947,0,0,0,0,1,0,242,217,0,0,154
adamb103,1948,0,0,0,0,1,0,290,262,0,0,153
adamb103,1949,0,0,0,0,1,0,304,277,0,0,156
adamb103,1950,0,0,0,0,1,0,384,348,0,0,153
adamb103,1951,1,0,0,0,1,0,442,403,0,0,155
adamb103,1952,1,0,1,0,1,0,689,637,0,0,154
adamb103,1953,1,0,1,0,1,0,673,607,0,0,155
adamb103,1954,0,0,0,0,1,0,454,390,0,0,154
adamb103,1955,0,0,0,0,0,0,189,171,0,0,154
adamb103,1956,0,0,0,0,0,0,143,111,0,0,154
adamb103,1957,0,0,0,0,0,0,211,187,0,0,156
adamb103,1958,0,0,0,0,0,0,100,96,0,0,154
adamb103,1959,0,0,0,0,0,0,2,2,0,0,155
adamb104,1906,0,0,0,0,0,0,1,1,4,0,154
adamb104,1907,0,0,0,0,0,0,7,7,22,1,157
adamb104,1909,0,0,0,0,0,1,45,39,130,7,154
adamb104,1910,0,1,0,1,0,1,91,83,244,16,154
adamb104,1911,0,1,0,1,0,1,103,103,293,21,155
adamb104,1912,0,1,0,1,0,1,59,53,170,10,152
adamb104,1913,0,1,0,1,0,1,118,114,313,18,155
adamb104,1914,0,1,0,1,0,1,102,97,283,17,158
adamb104,1915,0,1,0,1,0,1,90,85,243,17,156
adamb104,1916,0,0,0,0,0,0,25,22,72,3,157
adamb104,1918,0,0,0,0,0,0,9,9,22,1,126
adamb104,1919,0,1,0,1,0,1,101,92,263,22,139
adamb104,1920,0,1,0,1,0,1,89,89,263,17,155
adamb104,1921,0,1,0,1,0,1,66,63,160,11,154
adamb104,1922,0,1,0,1,0,1,65,56,171,10,155
adamb104,1923,0,0,0,0,0,1,55,55,157,9,154
adamb104,1924,0,0,0,0,0,0,12,11,40,2,153
adamb104,1925,0,0,0,0,0,1,35,31,101,3,153
adamb104,1926,0,0,0,0,0,0,9,9,36,0,157
adamb105,1977,0,0,0,0,0,0,24,24,0,0,162
adamb106,1910,0,0,0,0,0,0,13,13,0,0,161
adamb106,1911,0,0,0,0,0,0,1,5,0,0,156
adamb106,1912,0,0,0,0,0,0,62,54,0,0,155
adamb106,1915,0,0,0,0,0,0,31,27,0,0,153
adamb106,1916,0,0,0,0,0,0,13,13,0,0,154
adamb106,1917,0,0,0,0,0,0,111,107,0,0,154
adamb106,1918,1,0,0,0,1,0,235,227,0,0,125
adamb106,1919,0,0,0,0,1,0,241,232,0,0,138
adamb107,1925,0,0,0,0,0,0,3,3,5,0,152
adamc001,2014,0,0,0,0,0,0,15,15,0,0,162
adamc001,2015,0,0,0,0,0,0,58,53,0,0,162
adamc001,2016,0,0,0,0,1,0,256,225,0,0,162
adamc001,2017,0,0,0,0,0,0,14,13,0,0,162
adamc001,2019,0,0,0,0,0,0,24,22,0,0,162
adamc002,2018,0,0,0,0,0,0,0,0,7,0,162
adamc002,2019,0,0,0,0,0,0,0,0,25,0,162
adamc002,2020,0,0,0,0,0,0,0,0,8,0,60
adamd001,2013,0,0,0,0,0,0,152,140,0,0,162
adamd101,1969,0,0,0,0,0,0,12,14,0,0,162
adamd102,1947,0,0,0,0,0,0,93,89,0,0,156
adamg101,1975,0,0,0,0,0,0,103,90,0,0,161
adamg101,1976,0,0,0,0,0,0,75,74,0,0,162
adamg101,1977,0,0,0,0,1,0,290,269,0,0,161
adamg101,1978,0,0,0,0,1,0,332,310,0,0,162
adamg101,1979,0,0,0,0,1,0,362,326,0,0,162
adamg101,1980,0,0,0,0,1,0,287,262,0,0,161
adamg101,1981,0,0,0,0,1,0,243,220,0,0,110
adamg101,1982,0,0,0,0,0,0,73,66,0,0,162
adamh101,1948,0,0,0,0,0,0,13,11,0,0,154
adamh101,1949,0,0,0,0,0,0,218,208,0,0,154
adamh101,1950,0,0,0,0,0,0,133,118,0,0,156
adamj001,1996,0,0,0,0,0,0,0,0,11,0,162
adamj001,1997,0,0,0,0,0,0,3,3,76,0,161
adamj001,1998,0,0,0,0,0,0,8,7,23,0,162
adamj002,2018,0,0,0,0,0,0,0,0,32,0,162
adamj002,2019,0,0,0,0,0,0,0,0,21,0,162
adamj002,2020,0,0,0,0,0,0,0,0,13,0,60
adamj002,2021,0,0,0,0,0,0,0,0,10,0,162
adamj002,2022,0,0,0,0,0,0,0,0,63,0,162
adamj002,2023,0,0,0,0,0,0,0,0,54,0,162
adamj002,2024,0,0,0,0,0,0,0,0,73,0,162
adamj003,2023,0,0,0,0,0,0,40,39,0,0,162
adamj003,2024,0,0,0,0,0,0,38,35,0,0,162
adamj102,1902,0,0,0,0,0,0,2,2,4,0,140
adamk101,1914,0,0,0,0,0,0,2,2,8,0,157
adamk101,1915,0,0,0,0,0,1,31,30,107,3,156
adaml001,2014,0,0,0,0,0,0,3,3,0,0,162
adaml001,2017,0,0,0,0,0,0,122,109,0,0,162
adaml001,2018,0,0,0,0,0,0,29,25,0,0,162
adamm001,2004,0,0,0,0,0,0,0,0,53,0,161
adamm001,2005,0,0,0,0,0,0,0,0,13,0,162
adamm001,2006,0,0,0,0,0,0,0,0,2,0,162
adamm001,2008,0,0,0,0,0,0,2,2,65,0,162
adamm001,2009,0,0,0,0,0,0,0,0,37,0,162
adamm001,2010,0,0,0,0,0,0,0,0,66,0,162
